x-axis,1,2,3
second,Volt,Volt,Volt
+652.900E-06,-8.040201E-03,-8.040201E-03,-163.316584E-03
+655.000E-06,-18.592965E-03,-8.040201E-03,-62.814071E-03
+657.100E-06,-16.080402E-03,+8.040201E-03,-25.125628E-03
+659.200E-06,-16.080402E-03,-2.512563E-03,-201.005027E-03
+661.300E-06,-24.120603E-03,-8.040201E-03,-163.316584E-03
+663.400E-06,-10.552764E-03,+2.512563E-03,-263.819098E-03
+665.500E-06,-8.040201E-03,+6.532663E-03,-201.005027E-03
+667.600E-06,-18.592965E-03,-8.040201E-03,-201.005027E-03
+669.700E-06,-24.120603E-03,+1.005025E-03,-201.005027E-03
+671.800E-06,-16.080402E-03,+0.0E+00,-62.814071E-03
+673.900E-06,+0.0E+00,+0.0E+00,-201.005027E-03
+676.000E-06,-13.065326E-03,+0.0E+00,-125.628142E-03
+678.100E-06,-8.040201E-03,+0.0E+00,+0.0E+00
+680.200E-06,+5.025126E-03,-5.025126E-03,-62.814071E-03
+682.300E-06,+6.532663E-03,+8.040201E-03,-226.130655E-03
+684.400E-06,+2.512563E-03,-13.065326E-03,-62.814071E-03
+686.500E-06,-14.572864E-03,-9.045226E-03,-25.125628E-03
+688.600E-06,-10.552764E-03,-2.512563E-03,-201.005027E-03
+690.700E-06,-8.040201E-03,-8.040201E-03,-163.316584E-03
+692.800E-06,+8.040201E-03,-8.040201E-03,-201.005027E-03
+694.900E-06,+0.0E+00,-16.080402E-03,-364.321611E-03
+697.000E-06,+13.065326E-03,-10.552764E-03,-201.005027E-03
+699.100E-06,-1.005025E-03,-8.040201E-03,-25.125628E-03
+701.200E-06,-10.552764E-03,-10.552764E-03,-125.628142E-03
+703.300E-06,+8.040201E-03,-1.005025E-03,-201.005027E-03
+705.400E-06,+0.0E+00,-8.040201E-03,-62.814071E-03
+707.500E-06,+0.0E+00,-6.532663E-03,-62.814071E-03
+709.600E-06,-18.592965E-03,-10.552764E-03,-125.628142E-03
+711.700E-06,-1.005025E-03,-8.040201E-03,-25.125628E-03
+713.800E-06,+5.025126E-03,-5.025126E-03,-201.005027E-03
+715.900E-06,+1.005025E-03,-9.045226E-03,-62.814071E-03
+718.000E-06,-5.025126E-03,+0.0E+00,-62.814071E-03
+720.100E-06,-24.120603E-03,-8.040201E-03,-201.005027E-03
+722.200E-06,-8.040201E-03,-16.080402E-03,-263.819098E-03
+724.300E-06,+0.0E+00,-16.080402E-03,-226.130655E-03
+726.400E-06,-18.592965E-03,-16.080402E-03,-201.005027E-03
+728.500E-06,+0.0E+00,+6.532663E-03,-201.005027E-03
+730.600E-06,+5.025126E-03,-8.040201E-03,-62.814071E-03
+732.700E-06,-22.613065E-03,-8.040201E-03,-201.005027E-03
+734.800E-06,+2.512563E-03,-8.040201E-03,-201.005027E-03
+736.900E-06,+0.0E+00,-14.572864E-03,-364.321611E-03
+739.000E-06,-16.080402E-03,-18.592965E-03,-62.814071E-03
+741.100E-06,-6.532663E-03,-8.040201E-03,-201.005027E-03
+743.200E-06,+5.025126E-03,-21.105527E-03,-201.005027E-03
+745.300E-06,-6.532663E-03,+0.0E+00,-201.005027E-03
+747.400E-06,-10.552764E-03,+0.0E+00,-201.005027E-03
+749.500E-06,-14.572864E-03,-14.572864E-03,-25.125628E-03
+751.600E-06,-24.120603E-03,-10.552764E-03,-263.819098E-03
+753.700E-06,-8.040201E-03,-8.040201E-03,-25.125628E-03
+755.800E-06,-8.040201E-03,-18.592965E-03,-263.819098E-03
+757.900E-06,-14.572864E-03,+0.0E+00,-25.125628E-03
+760.000E-06,-8.040201E-03,-5.025126E-03,-62.814071E-03
+762.100E-06,-9.045226E-03,+8.040201E-03,-201.005027E-03
+764.200E-06,-8.040201E-03,-13.065326E-03,-263.819098E-03
+766.300E-06,-6.532663E-03,-8.040201E-03,+0.0E+00
+768.400E-06,+5.025126E-03,-8.040201E-03,-201.005027E-03
+770.500E-06,-22.613065E-03,-1.005025E-03,-25.125628E-03
+772.600E-06,-16.080402E-03,+2.512563E-03,-263.819098E-03
+774.700E-06,-16.080402E-03,-8.040201E-03,-201.005027E-03
+776.800E-06,-8.040201E-03,-8.040201E-03,-201.005027E-03
+778.900E-06,-14.572864E-03,-1.005025E-03,-201.005027E-03
+781.000E-06,-13.065326E-03,-8.040201E-03,-201.005027E-03
+783.100E-06,-14.572864E-03,+1.005025E-03,+0.0E+00
+785.200E-06,-16.080402E-03,-5.025126E-03,-201.005027E-03
+787.300E-06,-17.085427E-03,-8.040201E-03,-201.005027E-03
+789.400E-06,-24.120603E-03,-8.040201E-03,-201.005027E-03
+791.500E-06,-16.080402E-03,+6.532663E-03,-163.316584E-03
+793.600E-06,-10.552764E-03,+0.0E+00,-62.814071E-03
+795.700E-06,-8.040201E-03,+0.0E+00,-201.005027E-03
+797.800E-06,-13.065326E-03,+0.0E+00,-201.005027E-03
+799.900E-06,-14.572864E-03,+0.0E+00,-201.005027E-03
+802.000E-06,-8.040201E-03,+0.0E+00,+0.0E+00
+804.100E-06,-16.080402E-03,-8.040201E-03,-163.316584E-03
+806.200E-06,-18.592965E-03,+8.040201E-03,-201.005027E-03
+808.300E-06,-17.085427E-03,+6.532663E-03,-201.005027E-03
+810.400E-06,-2.512563E-03,+0.0E+00,-201.005027E-03
+812.500E-06,-14.572864E-03,+1.005025E-03,-226.130655E-03
+814.600E-06,+0.0E+00,-13.065326E-03,-201.005027E-03
+816.700E-06,-13.065326E-03,+1.005025E-03,-25.125628E-03
+818.800E-06,-16.080402E-03,+8.040201E-03,-62.814071E-03
+820.900E-06,-16.080402E-03,-8.040201E-03,+0.0E+00
+823.000E-06,+0.0E+00,-16.080402E-03,-201.005027E-03
+825.100E-06,-14.572864E-03,+9.045226E-03,-201.005027E-03
+827.200E-06,-16.080402E-03,+0.0E+00,-201.005027E-03
+829.300E-06,-16.080402E-03,-16.080402E-03,-25.125628E-03
+831.400E-06,-16.080402E-03,-16.080402E-03,-201.005027E-03
+833.500E-06,-8.040201E-03,-6.532663E-03,-201.005027E-03
+835.600E-06,-8.040201E-03,-16.080402E-03,-201.005027E-03
+837.700E-06,+6.532663E-03,-16.080402E-03,-25.125628E-03
+839.800E-06,-5.025126E-03,-26.633166E-03,-326.633168E-03
+841.900E-06,-8.040201E-03,-14.572864E-03,-163.316584E-03
+844.000E-06,-18.592965E-03,+2.512563E-03,-62.814071E-03
+846.100E-06,-22.613065E-03,+1.005025E-03,-201.005027E-03
+848.200E-06,+0.0E+00,-10.552764E-03,-263.819098E-03
+850.300E-06,+0.0E+00,-24.120603E-03,-201.005027E-03
+852.400E-06,+0.0E+00,-5.025126E-03,-201.005027E-03
+854.500E-06,+0.0E+00,-9.045226E-03,-201.005027E-03
+856.600E-06,-8.040201E-03,-5.025126E-03,-201.005027E-03
+858.700E-06,-6.532663E-03,+0.0E+00,-163.316584E-03
+860.800E-06,+2.512563E-03,-24.120603E-03,-201.005027E-03
+862.900E-06,-1.005025E-03,-8.040201E-03,-201.005027E-03
+865.000E-06,-16.080402E-03,-10.552764E-03,-62.814071E-03
+867.100E-06,-30.653266E-03,-16.080402E-03,-163.316584E-03
+869.200E-06,+0.0E+00,-16.080402E-03,-201.005027E-03
+871.300E-06,-9.045226E-03,-14.572864E-03,-201.005027E-03
+873.400E-06,-8.040201E-03,-8.040201E-03,+0.0E+00
+875.500E-06,+0.0E+00,-8.040201E-03,-201.005027E-03
+877.600E-06,+0.0E+00,-13.065326E-03,-125.628142E-03
+879.700E-06,-1.005025E-03,+1.005025E-03,-62.814071E-03
+881.800E-06,+8.040201E-03,-16.080402E-03,-201.005027E-03
+883.900E-06,-13.065326E-03,-22.613065E-03,-201.005027E-03
+886.000E-06,-24.120603E-03,+8.040201E-03,-201.005027E-03
+888.100E-06,-1.005025E-03,+6.532663E-03,-326.633168E-03
+890.200E-06,-8.040201E-03,-13.065326E-03,+0.0E+00
+892.300E-06,+6.532663E-03,-10.552764E-03,-25.125628E-03
+894.400E-06,-16.080402E-03,-10.552764E-03,-201.005027E-03
+896.500E-06,-24.120603E-03,-21.105527E-03,-25.125628E-03
+898.600E-06,-21.105527E-03,-10.552764E-03,-201.005027E-03
+900.700E-06,-8.040201E-03,-8.040201E-03,-201.005027E-03
+902.800E-06,-5.025126E-03,-2.512563E-03,-201.005027E-03
+904.900E-06,-14.572864E-03,-1.005025E-03,+0.0E+00
+907.000E-06,-24.120603E-03,-2.512563E-03,-201.005027E-03
+909.100E-06,-1.005025E-03,+6.532663E-03,-201.005027E-03
+911.200E-06,+5.025126E-03,-18.592965E-03,+0.0E+00
+913.300E-06,-16.080402E-03,-8.040201E-03,-25.125628E-03
+915.400E-06,-8.040201E-03,-2.512563E-03,-62.814071E-03
+917.500E-06,-9.045226E-03,+0.0E+00,-201.005027E-03
+919.600E-06,-16.080402E-03,+2.512563E-03,-201.005027E-03
+921.700E-06,-8.040201E-03,+1.005025E-03,+0.0E+00
+923.800E-06,-2.512563E-03,-8.040201E-03,-201.005027E-03
+925.900E-06,-9.045226E-03,-1.005025E-03,-201.005027E-03
+928.000E-06,-16.080402E-03,-10.552764E-03,-326.633168E-03
+930.100E-06,-14.572864E-03,+6.532663E-03,-201.005027E-03
+932.200E-06,-13.065326E-03,-16.080402E-03,-201.005027E-03
+934.300E-06,-22.613065E-03,+14.572864E-03,-201.005027E-03
+936.400E-06,-10.552764E-03,-8.040201E-03,-201.005027E-03
+938.500E-06,-22.613065E-03,-6.532663E-03,-163.316584E-03
+940.600E-06,-16.080402E-03,+16.080402E-03,-263.819098E-03
+942.700E-06,-14.572864E-03,+8.040201E-03,-25.125628E-03
+944.800E-06,-21.105527E-03,-8.040201E-03,-125.628142E-03
+946.900E-06,-16.080402E-03,-6.532663E-03,-163.316584E-03
+949.000E-06,-10.552764E-03,-8.040201E-03,-62.814071E-03
+951.100E-06,-16.080402E-03,-9.045226E-03,-163.316584E-03
+953.200E-06,-21.105527E-03,+0.0E+00,-201.005027E-03
+955.300E-06,-16.080402E-03,-8.040201E-03,-201.005027E-03
+957.400E-06,-18.592965E-03,-2.512563E-03,-201.005027E-03
+959.500E-06,-9.045226E-03,+0.0E+00,-201.005027E-03
+961.600E-06,-13.065326E-03,+8.040201E-03,-201.005027E-03
+963.700E-06,-1.005025E-03,-8.040201E-03,-226.130655E-03
+965.800E-06,-21.105527E-03,-5.025126E-03,-201.005027E-03
+967.900E-06,-14.572864E-03,+1.005025E-03,-326.633168E-03
+970.000E-06,-5.025126E-03,-5.025126E-03,-62.814071E-03
+972.100E-06,-8.040201E-03,+0.0E+00,-201.005027E-03
+974.200E-06,-10.552764E-03,-13.065326E-03,-125.628142E-03
+976.300E-06,-17.085427E-03,+0.0E+00,-201.005027E-03
+978.400E-06,-8.040201E-03,-10.552764E-03,-62.814071E-03
+980.500E-06,-16.080402E-03,-8.040201E-03,-163.316584E-03
+982.600E-06,-13.065326E-03,-13.065326E-03,-201.005027E-03
+984.700E-06,-16.080402E-03,+6.532663E-03,-25.125628E-03
+986.800E-06,+5.025126E-03,-5.025126E-03,-201.005027E-03
+988.900E-06,-8.040201E-03,-8.040201E-03,-201.005027E-03
+991.000E-06,-2.512563E-03,-8.040201E-03,+0.0E+00
+993.100E-06,-8.040201E-03,-8.040201E-03,-25.125628E-03
+995.200E-06,-16.080402E-03,-8.040201E-03,-201.005027E-03
+997.300E-06,-1.005025E-03,-9.045226E-03,-25.125628E-03
+999.400E-06,-8.040201E-03,-16.080402E-03,-125.628142E-03
+1.001500E-03,-2.512563E-03,-8.040201E-03,-163.316584E-03
+1.003600E-03,+5.025126E-03,+13.065326E-03,-62.814071E-03
+1.005700E-03,+6.532663E-03,+0.0E+00,-226.130655E-03
+1.007800E-03,+2.512563E-03,+2.512563E-03,+0.0E+00
+1.009900E-03,+8.040201E-03,+0.0E+00,-163.316584E-03
+1.012000E-03,+2.512563E-03,+0.0E+00,-62.814071E-03
+1.014100E-03,+6.532663E-03,+8.040201E-03,-163.316584E-03
+1.016200E-03,+10.552764E-03,+5.025126E-03,-62.814071E-03
+1.018300E-03,+1.005025E-03,+0.0E+00,-201.005027E-03
+1.020400E-03,+0.0E+00,+0.0E+00,-125.628142E-03
+1.022500E-03,+0.0E+00,+0.0E+00,-163.316584E-03
+1.024600E-03,+2.512563E-03,+8.040201E-03,-326.633168E-03
+1.026700E-03,+0.0E+00,+0.0E+00,-163.316584E-03
+1.028800E-03,+8.040201E-03,+0.0E+00,+0.0E+00
+1.030900E-03,+0.0E+00,+6.532663E-03,-163.316584E-03
+1.033000E-03,+13.065326E-03,-2.512563E-03,-125.628142E-03
+1.035100E-03,-9.045226E-03,-1.005025E-03,-163.316584E-03
+1.037200E-03,-34.673366E-03,+16.080402E-03,-62.814071E-03
+1.039300E-03,-48.241206E-03,+17.085427E-03,-163.316584E-03
+1.041400E-03,-32.160804E-03,+24.120603E-03,-263.819098E-03
+1.043500E-03,-25.125628E-03,+14.572864E-03,-201.005027E-03
+1.045600E-03,-21.105527E-03,+10.552764E-03,-201.005027E-03
+1.047700E-03,-25.125628E-03,+8.040201E-03,-201.005027E-03
+1.049800E-03,-32.160804E-03,-8.040201E-03,-125.628142E-03
+1.051900E-03,-24.120603E-03,+8.040201E-03,-163.316584E-03
+1.054000E-03,-18.592965E-03,+18.592965E-03,-62.814071E-03
+1.056100E-03,-24.120603E-03,-8.040201E-03,-201.005027E-03
+1.058200E-03,-34.673366E-03,+0.0E+00,-263.819098E-03
+1.060300E-03,-38.693467E-03,+6.532663E-03,-201.005027E-03
+1.062400E-03,-34.673366E-03,+8.040201E-03,-326.633168E-03
+1.064500E-03,-30.653266E-03,+8.040201E-03,-201.005027E-03
+1.066600E-03,-29.145728E-03,+0.0E+00,-125.628142E-03
+1.068700E-03,-16.080402E-03,-8.040201E-03,-201.005027E-03
+1.070800E-03,-26.633166E-03,+0.0E+00,-263.819098E-03
+1.072900E-03,-30.653266E-03,-6.532663E-03,-62.814071E-03
+1.075000E-03,-24.120603E-03,+0.0E+00,-62.814071E-03
+1.077100E-03,-22.613065E-03,-14.572864E-03,-25.125628E-03
+1.079200E-03,-34.673366E-03,-2.512563E-03,-201.005027E-03
+1.081300E-03,-32.160804E-03,+1.005025E-03,-25.125628E-03
+1.083400E-03,-29.145728E-03,+0.0E+00,-125.628142E-03
+1.085500E-03,-22.613065E-03,+8.040201E-03,-25.125628E-03
+1.087600E-03,-29.145728E-03,-5.025126E-03,-201.005027E-03
+1.089700E-03,-30.653266E-03,+6.532663E-03,+0.0E+00
+1.091800E-03,-21.105527E-03,+0.0E+00,-201.005027E-03
+1.093900E-03,-1.005025E-03,-16.080402E-03,-25.125628E-03
+1.096000E-03,-21.105527E-03,-13.065326E-03,-201.005027E-03
+1.098100E-03,-1.005025E-03,-8.040201E-03,-201.005027E-03
+1.100200E-03,-10.552764E-03,-2.512563E-03,-201.005027E-03
+1.102300E-03,-8.040201E-03,-14.572864E-03,-201.005027E-03
+1.104400E-03,-24.120603E-03,-8.040201E-03,-201.005027E-03
+1.106500E-03,-16.080402E-03,-13.065326E-03,-201.005027E-03
+1.108600E-03,-16.080402E-03,-5.025126E-03,-125.628142E-03
+1.110700E-03,-24.120603E-03,-8.040201E-03,-201.005027E-03
+1.112800E-03,-21.105527E-03,+16.080402E-03,-201.005027E-03
+1.114900E-03,-6.532663E-03,+8.040201E-03,-201.005027E-03
+1.117000E-03,-10.552764E-03,-5.025126E-03,-263.819098E-03
+1.119100E-03,+0.0E+00,+1.005025E-03,-201.005027E-03
+1.121200E-03,-5.025126E-03,-10.552764E-03,-62.814071E-03
+1.123300E-03,-1.005025E-03,-17.085427E-03,-25.125628E-03
+1.125400E-03,-5.025126E-03,+0.0E+00,-201.005027E-03
+1.127500E-03,+0.0E+00,-16.080402E-03,+0.0E+00
+1.129600E-03,-24.120603E-03,-8.040201E-03,-125.628142E-03
+1.131700E-03,-16.080402E-03,+8.040201E-03,-201.005027E-03
+1.133800E-03,-5.025126E-03,-16.080402E-03,+0.0E+00
+1.135900E-03,-16.080402E-03,-6.532663E-03,-201.005027E-03
+1.138000E-03,+2.512563E-03,+0.0E+00,-62.814071E-03
+1.140100E-03,-6.532663E-03,-8.040201E-03,-163.316584E-03
+1.142200E-03,-2.512563E-03,+0.0E+00,-125.628142E-03
+1.144300E-03,-8.040201E-03,+14.572864E-03,-25.125628E-03
+1.146400E-03,-8.040201E-03,-2.512563E-03,-201.005027E-03
+1.148500E-03,-22.613065E-03,+8.040201E-03,-163.316584E-03
+1.150600E-03,-10.552764E-03,-8.040201E-03,-62.814071E-03
+1.152700E-03,-8.040201E-03,+0.0E+00,-201.005027E-03
+1.154800E-03,-8.040201E-03,+8.040201E-03,+0.0E+00
+1.156900E-03,+0.0E+00,+8.040201E-03,-201.005027E-03
+1.159000E-03,-21.105527E-03,-8.040201E-03,+0.0E+00
+1.161100E-03,-8.040201E-03,+0.0E+00,-201.005027E-03
+1.163200E-03,+0.0E+00,+0.0E+00,-201.005027E-03
+1.165300E-03,+9.045226E-03,+6.532663E-03,-201.005027E-03
+1.167400E-03,-5.025126E-03,-13.065326E-03,-201.005027E-03
+1.169500E-03,-30.653266E-03,-16.080402E-03,-201.005027E-03
+1.171600E-03,+0.0E+00,+5.025126E-03,-326.633168E-03
+1.173700E-03,-8.040201E-03,+0.0E+00,-201.005027E-03
+1.175800E-03,-16.080402E-03,+0.0E+00,-62.814071E-03
+1.177900E-03,-8.040201E-03,-6.532663E-03,-25.125628E-03
+1.180000E-03,+2.512563E-03,-8.040201E-03,-125.628142E-03
+1.182100E-03,-8.040201E-03,-9.045226E-03,-163.316584E-03
+1.184200E-03,-8.040201E-03,-16.080402E-03,+0.0E+00
+1.186300E-03,+0.0E+00,-8.040201E-03,-364.321611E-03
+1.188400E-03,+5.025126E-03,-8.040201E-03,-201.005027E-03
+1.190500E-03,-6.532663E-03,-22.613065E-03,-201.005027E-03
+1.192600E-03,-10.552764E-03,-24.120603E-03,-125.628142E-03
+1.194700E-03,-1.005025E-03,-9.045226E-03,-201.005027E-03
+1.196800E-03,-10.552764E-03,-2.512563E-03,-62.814071E-03
+1.198900E-03,-16.080402E-03,-1.005025E-03,-25.125628E-03
+1.201000E-03,-8.040201E-03,-2.512563E-03,-62.814071E-03
+1.203100E-03,-6.532663E-03,-16.080402E-03,-226.130655E-03
+1.205200E-03,-8.040201E-03,-8.040201E-03,-62.814071E-03
+1.207300E-03,-24.120603E-03,-1.005025E-03,-163.316584E-03
+1.209400E-03,-16.080402E-03,-5.025126E-03,-201.005027E-03
+1.211500E-03,-1.005025E-03,-10.552764E-03,-364.321611E-03
+1.213600E-03,-10.552764E-03,-18.592965E-03,-62.814071E-03
+1.215700E-03,-17.085427E-03,-1.005025E-03,-25.125628E-03
+1.217800E-03,-2.512563E-03,-10.552764E-03,-125.628142E-03
+1.219900E-03,-8.040201E-03,+0.0E+00,-364.321611E-03
+1.222000E-03,-8.040201E-03,-2.512563E-03,-62.814071E-03
+1.224100E-03,-8.040201E-03,-17.085427E-03,+0.0E+00
+1.226200E-03,-10.552764E-03,-2.512563E-03,-62.814071E-03
+1.228300E-03,+0.0E+00,-9.045226E-03,-201.005027E-03
+1.230400E-03,-8.040201E-03,-16.080402E-03,-201.005027E-03
+1.232500E-03,-22.613065E-03,-14.572864E-03,-163.316584E-03
+1.234600E-03,-10.552764E-03,-18.592965E-03,-326.633168E-03
+1.236700E-03,-30.653266E-03,-8.040201E-03,-226.130655E-03
+1.238800E-03,-18.592965E-03,+0.0E+00,-201.005027E-03
+1.240900E-03,-24.120603E-03,-14.572864E-03,-62.814071E-03
+1.243000E-03,-24.120603E-03,+0.0E+00,-201.005027E-03
+1.245100E-03,-16.080402E-03,-14.572864E-03,-201.005027E-03
+1.247200E-03,-10.552764E-03,-10.552764E-03,+0.0E+00
+1.249300E-03,+0.0E+00,-16.080402E-03,-201.005027E-03
+1.251400E-03,-16.080402E-03,-13.065326E-03,-62.814071E-03
+1.253500E-03,-9.045226E-03,-14.572864E-03,-201.005027E-03
+1.255600E-03,-18.592965E-03,-8.040201E-03,-125.628142E-03
+1.257700E-03,-22.613065E-03,-8.040201E-03,-201.005027E-03
+1.259800E-03,-21.105527E-03,+5.025126E-03,-201.005027E-03
+1.261900E-03,+0.0E+00,+6.532663E-03,-201.005027E-03
+1.264000E-03,-8.040201E-03,+8.040201E-03,-201.005027E-03
+1.266100E-03,+1.005025E-03,+1.005025E-03,-364.321611E-03
+1.268200E-03,-13.065326E-03,+8.040201E-03,-326.633168E-03
+1.270300E-03,-6.532663E-03,-6.532663E-03,-201.005027E-03
+1.272400E-03,+8.040201E-03,-29.145728E-03,-201.005027E-03
+1.274500E-03,+6.532663E-03,-1.005025E-03,+0.0E+00
+1.276600E-03,-16.080402E-03,+5.025126E-03,-201.005027E-03
+1.278700E-03,-6.532663E-03,+2.512563E-03,-25.125628E-03
+1.280800E-03,-2.512563E-03,-2.512563E-03,-263.819098E-03
+1.282900E-03,-16.080402E-03,-8.040201E-03,-163.316584E-03
+1.285000E-03,-2.512563E-03,+5.025126E-03,-125.628142E-03
+1.287100E-03,-9.045226E-03,+1.005025E-03,-201.005027E-03
+1.289200E-03,-5.025126E-03,+13.065326E-03,-263.819098E-03
+1.291300E-03,-1.005025E-03,-8.040201E-03,-163.316584E-03
+1.293400E-03,+2.512563E-03,-5.025126E-03,-201.005027E-03
+1.295500E-03,-9.045226E-03,+0.0E+00,-201.005027E-03
+1.297600E-03,-16.080402E-03,-8.040201E-03,-201.005027E-03
+1.299700E-03,-8.040201E-03,+6.532663E-03,-201.005027E-03
+1.301800E-03,+2.512563E-03,+0.0E+00,-201.005027E-03
+1.303900E-03,-9.045226E-03,+0.0E+00,-201.005027E-03
+1.306000E-03,-10.552764E-03,-2.512563E-03,-201.005027E-03
+1.308100E-03,-22.613065E-03,+8.040201E-03,-25.125628E-03
+1.310200E-03,-8.040201E-03,+0.0E+00,-62.814071E-03
+1.312300E-03,-22.613065E-03,-6.532663E-03,-201.005027E-03
+1.314400E-03,+8.040201E-03,-5.025126E-03,-201.005027E-03
+1.316500E-03,+1.005025E-03,-30.653266E-03,-201.005027E-03
+1.318600E-03,-8.040201E-03,+0.0E+00,-125.628142E-03
+1.320700E-03,-8.040201E-03,-16.080402E-03,-201.005027E-03
+1.322800E-03,-13.065326E-03,-13.065326E-03,+0.0E+00
+1.324900E-03,-1.005025E-03,+0.0E+00,-201.005027E-03
+1.327000E-03,-18.592965E-03,+5.025126E-03,-201.005027E-03
+1.329100E-03,-16.080402E-03,+6.532663E-03,-25.125628E-03
+1.331200E-03,+0.0E+00,+0.0E+00,-201.005027E-03
+1.333300E-03,+6.532663E-03,-1.005025E-03,-25.125628E-03
+1.335400E-03,-8.040201E-03,-13.065326E-03,-326.633168E-03
+1.337500E-03,+0.0E+00,-8.040201E-03,-201.005027E-03
+1.339600E-03,-5.025126E-03,-5.025126E-03,-125.628142E-03
+1.341700E-03,-9.045226E-03,-22.613065E-03,-25.125628E-03
+1.343800E-03,-5.025126E-03,-2.512563E-03,-201.005027E-03
+1.345900E-03,-8.040201E-03,-16.080402E-03,-163.316584E-03
+1.348000E-03,-18.592965E-03,+0.0E+00,-125.628142E-03
+1.350100E-03,-5.025126E-03,-16.080402E-03,-326.633168E-03
+1.352200E-03,-8.040201E-03,-8.040201E-03,-201.005027E-03
+1.354300E-03,-8.040201E-03,-8.040201E-03,-201.005027E-03
+1.356400E-03,-10.552764E-03,-2.512563E-03,-201.005027E-03
+1.358500E-03,-1.005025E-03,-16.080402E-03,-25.125628E-03
+1.360600E-03,-21.105527E-03,-8.040201E-03,-125.628142E-03
+1.362700E-03,-9.045226E-03,-16.080402E-03,-201.005027E-03
+1.364800E-03,-18.592965E-03,-13.065326E-03,-201.005027E-03
+1.366900E-03,-16.080402E-03,-17.085427E-03,-364.321611E-03
+1.369000E-03,-21.105527E-03,-24.120603E-03,-263.819098E-03
+1.371100E-03,-14.572864E-03,-24.120603E-03,-201.005027E-03
+1.373200E-03,-18.592965E-03,-21.105527E-03,-201.005027E-03
+1.375300E-03,-25.125628E-03,-9.045226E-03,-25.125628E-03
+1.377400E-03,-5.025126E-03,-10.552764E-03,-125.628142E-03
+1.379500E-03,+0.0E+00,-9.045226E-03,-226.130655E-03
+1.381600E-03,-13.065326E-03,-5.025126E-03,-62.814071E-03
+1.383700E-03,-14.572864E-03,-17.085427E-03,-201.005027E-03
+1.385800E-03,-16.080402E-03,-13.065326E-03,-125.628142E-03
+1.387900E-03,-6.532663E-03,+8.040201E-03,-163.316584E-03
+1.390000E-03,-24.120603E-03,-18.592965E-03,-125.628142E-03
+1.392100E-03,-16.080402E-03,-14.572864E-03,-201.005027E-03
+1.394200E-03,-13.065326E-03,-16.080402E-03,-62.814071E-03
+1.396300E-03,-8.040201E-03,-24.120603E-03,-25.125628E-03
+1.398400E-03,-26.633166E-03,+0.0E+00,-62.814071E-03
+1.400500E-03,-16.080402E-03,-16.080402E-03,-25.125628E-03
+1.402600E-03,+8.040201E-03,-16.080402E-03,-201.005027E-03
+1.404700E-03,-1.005025E-03,-24.120603E-03,-25.125628E-03
+1.406800E-03,-8.040201E-03,-13.065326E-03,-201.005027E-03
+1.408900E-03,-8.040201E-03,-14.572864E-03,-226.130655E-03
+1.411000E-03,-16.080402E-03,-24.120603E-03,-263.819098E-03
+1.413100E-03,-6.532663E-03,-16.080402E-03,-201.005027E-03
+1.415200E-03,-29.145728E-03,-5.025126E-03,-62.814071E-03
+1.417300E-03,-16.080402E-03,+0.0E+00,-201.005027E-03
+1.419400E-03,-16.080402E-03,+5.025126E-03,-201.005027E-03
+1.421500E-03,-8.040201E-03,-8.040201E-03,-163.316584E-03
+1.423600E-03,-8.040201E-03,-8.040201E-03,-201.005027E-03
+1.425700E-03,-16.080402E-03,+0.0E+00,-201.005027E-03
+1.427800E-03,-18.592965E-03,+5.025126E-03,-201.005027E-03
+1.429900E-03,-16.080402E-03,-9.045226E-03,-201.005027E-03
+1.432000E-03,-18.592965E-03,-2.512563E-03,-201.005027E-03
+1.434100E-03,+1.005025E-03,+16.080402E-03,-201.005027E-03
+1.436200E-03,-2.512563E-03,+5.025126E-03,-326.633168E-03
+1.438300E-03,-17.085427E-03,-6.532663E-03,-25.125628E-03
+1.440400E-03,-16.080402E-03,-5.025126E-03,-201.005027E-03
+1.442500E-03,+8.040201E-03,+0.0E+00,-201.005027E-03
+1.444600E-03,-2.512563E-03,+0.0E+00,-62.814071E-03
+1.446700E-03,-6.532663E-03,+1.005025E-03,-201.005027E-03
+1.448800E-03,+5.025126E-03,+5.025126E-03,-201.005027E-03
+1.450900E-03,+0.0E+00,-8.040201E-03,-201.005027E-03
+1.453000E-03,-13.065326E-03,+5.025126E-03,-201.005027E-03
+1.455100E-03,-9.045226E-03,+21.105527E-03,-163.316584E-03
+1.457200E-03,+2.512563E-03,+13.065326E-03,+0.0E+00
+1.459300E-03,-8.040201E-03,+0.0E+00,-201.005027E-03
+1.461400E-03,-16.080402E-03,+5.025126E-03,-201.005027E-03
+1.463500E-03,-14.572864E-03,+6.532663E-03,-25.125628E-03
+1.465600E-03,-8.040201E-03,+5.025126E-03,-326.633168E-03
+1.467700E-03,-8.040201E-03,-1.005025E-03,-201.005027E-03
+1.469800E-03,-10.552764E-03,-8.040201E-03,-62.814071E-03
+1.471900E-03,-6.532663E-03,+8.040201E-03,-201.005027E-03
+1.474000E-03,-8.040201E-03,-8.040201E-03,-326.633168E-03
+1.476100E-03,-8.040201E-03,+0.0E+00,+0.0E+00
+1.478200E-03,-10.552764E-03,-8.040201E-03,-263.819098E-03
+1.480300E-03,-6.532663E-03,+1.005025E-03,+0.0E+00
+1.482400E-03,-8.040201E-03,-10.552764E-03,-125.628142E-03
